gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3820726381,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{46FA7E2B-764F-4477-AC33-D616E2E3092F},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Larch Mt.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,45.53999,-122.09458,805,,1067,,,,1942-07-07T00:00:00,7,7,1942,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,5351,Thompson,,,,,,,,,
3820725139,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{C8D1CFD8-9436-4F93-9EEB-820FB29C3EBA},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Odell Lake.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,43.5731,-121.9972,4828,,1524,,,,1928-07-22T00:00:00,22,7,1928,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,9854,Thompson,,,,,,,,,
3820724147,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{5F93EDC6-EC39-4085-8A27-246ECBF36ADB},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Lake of the Woods.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,42.3789,-122.2111,402,,,,,,1928-06-30T00:00:00,30,6,1928,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,9853,Thompson,,,,,,,,,
3820723101,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{BF1C5217-D79C-47FB-9E4F-C3A0D395E7D4},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,the ravines below Crater Lake.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,,,,,1730,,,,1896-08-12T00:00:00,12,8,1896,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,2951,Thompson,,,,,,,,,
3820722137,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{6F763121-AB7C-41C6-9F59-BAB071BAF59A},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Obsidiam Cliff.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,44.1797,-121.8386,4828,,,,,,1903-07-17T00:00:00,17,7,1903,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,s.12478,Thompson,,,,,,,,,
3820722064,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{6628F4A5-4193-4139-9347-27017D566FD2},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,near Vesuvius Mine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820721066,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{B026823D-A6A3-4668-987F-32FA006B5108},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Larch Mt.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,45.5256,-122.09471,805,,1219,,,,1954-06-18T00:00:00,18,6,1954,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,7359,Thompson,,,,,,,,,
3820719067,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{30C8F29E-87E6-4750-814E-CC4D302A38D8},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Three Sisters Wilderness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820713388,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{4C218DA7-59CF-476B-B59C-B8BBAD65BFA0},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Rim.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,42.942013,-122.106389,4828,,,,,,1919-08-04T00:00:00,4,8,1919,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,s.n.,Thompson,,,,,,,,,
3820709213,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{B4E32197-39A3-460C-B48D-D916CF7C4E2A},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,P. Pk; Mt. Rainier.,Washington,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,,,,,,,,,,,,,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,13162,Weitemier,,,,,,,,,
3820709143,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{F9DB6A61-B49A-4415-B7FB-A71F2598B132},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Gold Hill.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,44.208973,-122.367268,402,,1402,,,,1939-05-30T00:00:00,30,5,1939,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,3586,Thompson,,,,,,,,,
3820708114,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{F9735874-7C40-4701-9325-35598DE9CA6E},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,halfway up McKenzie Pass.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,44.24734,-121.83805,4828,,,,,,1934-05-08T00:00:00,8,5,1934,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,16328,Thompson,,,,,,,,,
3820706599,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{830D8DF3-10DC-434A-8C92-DE94338BE2B0},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Snow Grass Flats.,Washington,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,,,,,,,,,1934-07-28T00:00:00,28,7,1934,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,4820,Thompson,,,,,,,,,
3820697023,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{2BB8D80D-1CD0-4FC4-A3DF-DE577373B169},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Nason Cr.,Washington,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,,,,,1200,,,,1893-08-04T00:00:00,4,8,1893,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,664,Thompson,,,,,,,,,
3820671385,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{B92CD86E-CB11-4C76-BE53-1D1F1750D8D7},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Mt. Adams; Bench Lake.,Washington,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,,,,,,,,,1935-08-17T00:00:00,17,8,1935,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,83,Thompson,,,,,,,,,
3820665079,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{472EA221-6F76-4F3F-ACF5-971D9A158A11},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Nr. spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820663733,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{B2A0FB02-E839-4410-A00D-3F9BA5CA27B9},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Columbia Forest; observation peak trail.,Washington,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,,,,,610,,,,1925-06-07T00:00:00,7,6,1925,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,1886,Thompson,,,,,,,,,
3820662999,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{699E1232-7C4B-4E2E-B3F3-8FC359A9B005},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,along Pacific Crest Trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820660739,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{FFAD395F-4CDC-4EFA-9534-36B6EE81BEBE},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,near Fairview Lookout on Mt. Lo.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,43.5858,-122.6527,1609,,,,,,1936-08-01T00:00:00,1,8,1936,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,s.n.,Thompson,,,,,,,,,
3820660521,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{A9FA2C90-B641-467B-B909-4779292C7027},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Scott Lake.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,44.2136,-121.8881,4828,,1463,,,,1943-07-26T00:00:00,26,7,1943,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,s.n.,Hopson,,,,,,,,,
3820660187,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{FC574F6B-BA8A-4518-BFDB-7869E6560D98},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Vida Lake [Veda Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820658700,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{D7232EED-F66A-47A1-9766-C7E383BF42E4},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Summit Ranger Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820656140,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{01D7B627-8278-414F-B297-4AB4350EF7BE},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,collected just to the southeast of Elaphant Head.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,42.948,-122.5402,1609,,1646,,,,1972-07-06T00:00:00,6,7,1972,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,228,Thompson,,,,,,,,,
3820655621,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{17610109-876F-4D76-BB07-7C9BFC3DA856},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Three Sisters Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820651624,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{0DEA159A-F6FF-4D43-AC13-6B56788B12E2},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Hoodoo Butte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820647592,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{6D243E81-A1C8-47A9-86C5-F2BDA2A56015},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Jolly Mt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820646757,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{66A6F8C5-D375-44BE-8C41-D8A52C065D6C},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,1-1.5 miles S. of Fourmile Lake.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,42.43839,-122.23769,805,,1707,,,,1963-07-05T00:00:00,5,7,1963,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,250,Thompson,,,,,,,,,
3820645437,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{FDEAC21F-ECBD-4E75-AD19-CC2B59577E49},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,eastern edge of lava field; McKenzie Pass.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,,,,,,,,,1920-08-05T00:00:00,5,8,1920,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,9789,Thompson,,,,,,,,,
3820643058,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{DB504AAE-DCC9-44F7-8803-92788AD0E3F2},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Okanogan National Forest; Lake Ann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820642981,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{3C4AB1FE-C44E-4534-AC98-A7520B89E34A},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,on rim of Crater Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820639758,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{95E4CC1E-4F2A-4F66-87D5-CC47F75B705C},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Cascade Mountains of Western Washington; Mt. Baldy.,Washington,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,47.333333,-121.5,805,,1497,,,,2001-08-11T00:00:00,11,8,2001,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,01-85,Alice Lemieux,2001-01-01T00:00:00,CC_BY_NC_4_0,Oregon State University,Richard G. Olmstead; Richard G. Olmstead,,,,,
3820636625,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{25341020-8B85-4EA7-BD33-AFEC014CF555},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,near and above Government Camp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820635948,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{1C7C21EA-16DA-4EF9-9559-648CFCE66427},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Horse Pasture Mt.;  10 mi. s. of McKenzie Bridge.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,44.1161,-122.0867,1609,,,,,,1914-07-11T00:00:00,11,7,1914,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,6622,Thompson,,,,,,,,,
3820634432,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{3815D2AB-D5FE-4AC6-BB3A-B8D5337942FF},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,E. slope of Mt. Pitt.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,42.44474,-122.30031,4828,,2500,,,,1916-08-25T00:00:00,25,8,1916,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,6618,Peck,,,,,,,,,
3820630190,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{1707003F-FEA6-4687-89E6-746913B3D6BC},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,southern rim of Crater Lake.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,42.9018,-122.095,19312,,,,,,1916-08-30T00:00:00,30,8,1916,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,6617,Thompson,,,,,,,,,
3820627178,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{7D09C37D-21CB-40C1-8E80-27F54CAF3FB0},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,near Bolan Lake.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,42.0225,-123.4583,4828,,,,,,1945-07-20T00:00:00,20,7,1945,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,23843,Thompson,,,,,,,,,
3820603412,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{9445AE21-4975-482B-B82D-BE483EBC6023},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Jefferson Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820602139,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{F3898961-BC36-413B-9B04-5790E35CCCFB},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Tye River Basin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820600453,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{968DFBDC-ECD8-41B0-89B9-E2929E00A418},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Deer Creek Trail.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,44.2763,-122.11933,805,,1219,,,,1941-07-23T00:00:00,23,7,1941,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,1778,Thompson,,,,,,,,,
3820598608,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{DC618CBD-BD5F-4495-B734-E42B030DCF15},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Deschutes National Forest; Princess Creek Campground on Odell Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820597505,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{4FC83C4E-0033-4012-B943-F6FDECF4DCE4},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Olympic Mts.,Washington,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,,,,,,,,,1900-01-01T00:00:00,,,1900,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,2524,Thompson,,,,,,,,,
3820595774,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{9A7B1988-0BCD-43F7-8C41-AE7F2307B3DA},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Vidae Falls.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,42.88647,-122.10463,805,,2010,,,,1946-07-22T00:00:00,22,7,1946,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,5810,Thompson,,,,,,,,,
3820594793,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{49ED6C6E-EBBA-47C8-964F-53CF1101E018},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Trail between McKenzie River and Smith River.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,44.38956,-122.02179,4828,,,,,,1903-07-25T00:00:00,25,7,1903,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,s. 12640,Thompson,,,,,,,,,
3820594292,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{AFF8B4E0-496E-409B-8B74-6C81B8C0F967},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Cascade Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820592567,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{3516E52B-8E52-4293-9532-42D3603F170E},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Near Lava beds on trail to Sunshine Shelter in Three Sisters Wilderness.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,,,,,1737,,,,1937-08-21T00:00:00,21,8,1937,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,1008,Thompson,,,,,,,,,
3820592431,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{49091981-9121-4994-8A3C-08C9CB976E2A},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,head of Rock Creekon the Quartz Hill road.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,,,,,1219,,,,,,,,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,s.n.,Cusick,,,,,,,,,
3820590076,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{E301E557-2DEC-442E-84C8-C5869A949FE9},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Melakwa Lake; Three Sisters area.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,44.20397,-121.9108,805,,1478,,,,1945-07-17T00:00:00,17,7,1945,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,2096,Thompson,,,,,,,,,
3820589444,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{32B87C6C-FB9F-44FD-AE7F-83CD40B0D5BB},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Mansfield Mt. Trail.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,44.79278,-121.97905,805,,900,,,,1946-06-21T00:00:00,21,6,1946,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,5720,Thompson,,,,,,,,,
3820588762,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{8DF38612-C5C3-4E18-8255-7A6DFD2FBAC3},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Mirror Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820588693,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{C83DD465-AAEB-47D3-A520-62BE1A7AE373},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Horsepasture Trail.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,44.1063,-122.0917,1609,,,,,,1934-06-19T00:00:00,19,6,1934,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,s.n.,Thompson,,,,,,,,,
3820583832,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{4139CCE9-E2BB-46C3-A017-6BD15E1DDD42},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,High Ridge east of Elk Meadows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820582458,b9f2645b-a5e0-4f24-aa97-eef1f6968fe8,{880206FA-23B8-411C-A43F-42B6DCF54EEA},Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,O'Leary Mt.,Oregon,PRESENT,,ac5e8480-3714-11da-bc2e-b8a03c50a862,44.1348,-122.13145,805,,1372,,,,1938-06-28T00:00:00,28,6,1938,2997456,2997456,PRESERVED_SPECIMEN,OSU,V,,3070,Thompson,,,,,,,,,
